Time(s),AL01-EQ2-psaNorthSouth(g),AL01-EQ2-psaEastWest(g),BL45-EQ8-psaNorthSouth(g),BL45-EQ8-psaEastWest(g),CI05-EQ15-psaNorthSouth(g),CI05-EQ15-psaEastWest(g),CJ03-EQ16-psaNorthSouth(g),CJ03-EQ16-psaEastWest(g),CJ04-EQ17-psaNorthSouth(g),CJ04-EQ17-psaEastWest(g),CO56-EQ19-psaNorthSouth(g),CO56-EQ19-psaEastWest(g),GA62-EQ29-psaNorthSouth(g),GA62-EQ29-psaEastWest(g),GC38-EQ30-psaNorthSouth(g),GC38-EQ30-psaEastWest(g),LI58-EQ37-psaNorthSouth(g),LI58-EQ37-psaEastWest(g),PE10-EQ47-psaNorthSouth(g),PE10-EQ47-psaEastWest(g),RM48-EQ49-psaNorthSouth(g),RM48-EQ49-psaEastWest(g),SP51-EQ51-psaNorthSouth(g),SP51-EQ51-psaEastWest(g),TL08-EQ53-psaNorthSouth(g),TL08-EQ53-psaEastWest(g),TL55-EQ54-psaNorthSouth(g),TL55-EQ54-psaEastWest(g),VG09-EQ58-psaNorthSouth(g),VG09-EQ58-psaEastWest(g)
1.970,0.265484643,0.261327201,0.328415537,0.318946477,0.455419619,0.266544035,0.450402179,0.442961001,0.444195616,0.443938004,0.343001715,0.294173775,0.338285437,0.302849475,0.369113704,0.287853658,0.362510327,0.41195856,0.370792719,0.372348057,0.188076649,0.240636272,0.308882774,0.363154549,0.259716116,0.344812732,0.222809357,0.163454506,0.294430589,0.348898916
1.980,0.260152519,0.259689954,0.330887012,0.31957425,0.452723054,0.265910293,0.439565796,0.428905775,0.434392724,0.430081411,0.349753011,0.300586053,0.330529696,0.300376675,0.368215853,0.285288658,0.356879752,0.410035486,0.368957132,0.363197443,0.190816605,0.240022679,0.309686867,0.35525508,0.255372534,0.341412021,0.218413772,0.163246033,0.295291536,0.349244453
1.990,0.254658232,0.257651823,0.332476279,0.32278588,0.449266791,0.266677681,0.427704408,0.414968889,0.422658561,0.416273074,0.35563173,0.306782493,0.322801012,0.297614874,0.366487547,0.282584793,0.349215289,0.408329505,0.366444502,0.35231147,0.193582393,0.239157982,0.309668812,0.347243698,0.250125462,0.337510213,0.213969541,0.162370437,0.29684538,0.349121554
2.000,0.249007363,0.255197468,0.333052508,0.325806292,0.445084951,0.268327399,0.414171816,0.401276132,0.409250688,0.402643461,0.360395069,0.312179624,0.315120946,0.294566271,0.363752219,0.279592219,0.339736248,0.407318529,0.363058454,0.339950461,0.196333286,0.238122685,0.308846592,0.339220224,0.244183962,0.333213704,0.209476911,0.160802856,0.298956734,0.348575523
2.010,0.243252711,0.252392718,0.33262441,0.328724201,0.440310326,0.26846659,0.399252247,0.387933809,0.394448895,0.389304647,0.363970737,0.316676076,0.307492769,0.291340965,0.359946108,0.277058122,0.328713774,0.406527726,0.35888653,0.326386881,0.199036063,0.237006837,0.307280211,0.33114941,0.237744009,0.32854605,0.204955948,0.15854925,0.30148155,0.347672297
2.020,0.237321344,0.249327319,0.333872623,0.331643814,0.435667668,0.267193639,0.383245994,0.375030888,0.378548725,0.376352186,0.366378293,0.320191733,0.299903749,0.288020635,0.354850539,0.275874604,0.326815084,0.405952227,0.353995622,0.325013178,0.201701907,0.235905429,0.305031013,0.32304324,0.231008095,0.323606664,0.200419474,0.155622443,0.304264721,0.346509228
2.030,0.231185784,0.245988157,0.33496845,0.334625838,0.433039006,0.264584131,0.366462733,0.362641482,0.361898584,0.36386758,0.367758667,0.323662242,0.292328401,0.284660772,0.348550453,0.274285839,0.329110665,0.405736905,0.348542833,0.325184065,0.204252642,0.234912345,0.302111702,0.314934202,0.224162518,0.318504361,0.19586779,0.152160725,0.307135404,0.345137969
2.040,0.224824202,0.242489687,0.335054416,0.337692398,0.429876621,0.26073392,0.349385116,0.350827408,0.344908649,0.351920622,0.368347027,0.327286429,0.284732169,0.28136248,0.340942918,0.27209341,0.330763289,0.405808105,0.342823698,0.325358601,0.206628387,0.234114688,0.298585853,0.306859166,0.217324619,0.313349582,0.191289975,0.148207581,0.30990243,0.343656549
2.050,0.218248438,0.238804955,0.334140342,0.340872501,0.426111674,0.255768064,0.332250573,0.339700743,0.327889403,0.340645715,0.368351636,0.329598715,0.277075539,0.278219885,0.333079288,0.269250647,0.331741551,0.406234047,0.337132269,0.325514587,0.20886059,0.233587218,0.294555037,0.298861056,0.210781669,0.308254647,0.186665964,0.14389551,0.312385316,0.34219715
2.060,0.211439834,0.235003286,0.332223926,0.344173974,0.421826264,0.249800105,0.315513306,0.329304961,0.311245328,0.330063727,0.368181983,0.33086968,0.269318012,0.275316063,0.32685712,0.265753672,0.332007154,0.406890414,0.331877665,0.325676635,0.212073844,0.233387446,0.290101138,0.290989787,0.206949664,0.303369248,0.181969454,0.139344938,0.31514027,0.340847133
2.070,0.20435871,0.233102256,0.32924119,0.347583209,0.416925173,0.247654035,0.299718018,0.319619703,0.297083388,0.320180959,0.368129362,0.331333075,0.261421748,0.27271943,0.319432423,0.261628384,0.331518583,0.407766903,0.327190674,0.325752871,0.214996464,0.233586349,0.285234633,0.283302024,0.204818873,0.298790467,0.177171044,0.134633023,0.320935946,0.339681007
2.080,0.197007025,0.231690443,0.325205327,0.351086609,0.411520924,0.246756168,0.294419866,0.310776434,0.291748593,0.311145149,0.368607146,0.331818524,0.25461057,0.270481512,0.311047523,0.256847188,0.330239126,0.40934629,0.323148841,0.325695014,0.217571088,0.234184115,0.280007869,0.275859951,0.205905084,0.294572098,0.172245944,0.129858053,0.326111189,0.33876311
2.090,0.191679254,0.23019149,0.320200508,0.354658655,0.405526455,0.245698666,0.288567377,0.302704645,0.285892753,0.302878492,0.369786924,0.33157864,0.249329325,0.268635802,0.301663838,0.251450724,0.328144113,0.41105513,0.319658581,0.325462474,0.219714854,0.235157812,0.274584859,0.268764262,0.206875607,0.290826192,0.167188822,0.125109699,0.33040204,0.338198371
2.100,0.189998098,0.228631852,0.314251657,0.358198624,0.399028646,0.244454193,0.282151972,0.295450429,0.279527228,0.295452314,0.371850163,0.330469217,0.24383276,0.267197825,0.291507812,0.245493246,0.325225083,0.412690971,0.316486969,0.325084791,0.221332266,0.236497395,0.270057213,0.262107798,0.206738564,0.287598212,0.162337716,0.12108444,0.333708235,0.337998454
2.110,0.189948389,0.227011766,0.307393749,0.36163492,0.392026606,0.242993701,0.275345069,0.288949302,0.272695518,0.288790129,0.374871243,0.328428308,0.238094849,0.26616583,0.280677606,0.2390835,0.321488814,0.413956778,0.313370676,0.324446049,0.222370784,0.238185976,0.265419072,0.255907242,0.205479438,0.284893489,0.160764847,0.121033957,0.335743646,0.338173907
2.120,0.189775945,0.225297222,0.299750205,0.364903183,0.384505078,0.241288036,0.268104098,0.283178142,0.265523473,0.282899119,0.378636019,0.33097749,0.232098893,0.265522112,0.270074471,0.23229027,0.316959855,0.414756696,0.309895665,0.32352679,0.222801441,0.240128502,0.260786965,0.250343639,0.203196725,0.282743319,0.159098367,0.121371812,0.336370115,0.338763528
2.130,0.189468186,0.223474128,0.291442093,0.368000882,0.376634827,0.2393097,0.260605142,0.27803261,0.258024662,0.277647361,0.382987007,0.334970209,0.225838305,0.265235171,0.262088673,0.225157709,0.311681982,0.414786099,0.30576617,0.322387025,0.222611937,0.242263402,0.256912823,0.245381012,0.199894599,0.281101407,0.157314696,0.122034401,0.335502472,0.339619013
2.140,0.188947216,0.22152603,0.282518479,0.370785175,0.368357423,0.238521833,0.252851211,0.273435096,0.250345302,0.273001177,0.387505288,0.337004088,0.220596879,0.265289236,0.253444478,0.217815551,0.305715378,0.413877201,0.300853042,0.320932297,0.222486982,0.244566384,0.252899347,0.241141987,0.197985174,0.279937385,0.155395483,0.122947765,0.333084767,0.34067375
2.150,0.188207227,0.219477906,0.273201104,0.37319763,0.359735639,0.238682296,0.245010817,0.269272785,0.24252445,0.26879727,0.392248284,0.337040772,0.217921044,0.265601713,0.245192195,0.210358028,0.299135765,0.411875873,0.294964077,0.319203196,0.222970543,0.246947363,0.248732585,0.237630455,0.196449028,0.279198803,0.153893579,0.124062263,0.32905979,0.34186864
2.160,0.187280614,0.217291493,0.263528693,0.375306065,0.35083964,0.23859485,0.237078731,0.265380703,0.234662134,0.264933908,0.398373511,0.335258353,0.215621134,0.266117682,0.238420275,0.203742077,0.292031079,0.408648341,0.288223846,0.317236086,0.222801913,0.249337622,0.244392382,0.234833716,0.194696169,0.278805903,0.153724469,0.125292869,0.323441603,0.343140007
2.170,0.186159587,0.214938901,0.253646146,0.376972744,0.341752597,0.23824311,0.229209878,0.261729119,0.226844122,0.26130482,0.403678835,0.331882162,0.213126908,0.266781153,0.231070027,0.200276258,0.284494958,0.404088141,0.280718584,0.314989409,0.222087874,0.251690556,0.239829335,0.232762682,0.192704911,0.278707533,0.153380732,0.126560274,0.316280686,0.344425456
2.180,0.184837071,0.212431662,0.243719712,0.378217676,0.332536286,0.237616154,0.222542675,0.258113195,0.219178234,0.257737557,0.407833087,0.328108372,0.210442796,0.267537787,0.223269494,0.196377798,0.276622121,0.399538945,0.272681635,0.312552475,0.220813898,0.253970683,0.235071553,0.231379396,0.190464072,0.278823969,0.152848661,0.127839756,0.308146527,0.345669032
2.190,0.183331274,0.209790049,0.233835004,0.379079868,0.323234078,0.236708443,0.222149551,0.255520011,0.218901541,0.25412999,0.410554325,0.323442824,0.207579044,0.268337106,0.215200327,0.192171232,0.268517096,0.395083462,0.264426957,0.309920309,0.219142046,0.256154832,0.230039788,0.230577813,0.187984527,0.279081646,0.15214558,0.129052507,0.303221975,0.346825355
2.200,0.181701431,0.206961978,0.224814503,0.379483402,0.31391088,0.235519247,0.221879298,0.254065192,0.218745738,0.251713726,0.411628068,0.318050436,0.204551119,0.269134016,0.206943432,0.187773258,0.264061004,0.38914821,0.256284988,0.30709485,0.217071721,0.258237866,0.224810369,0.230296587,0.186149164,0.279466123,0.151253639,0.130174989,0.296892383,0.347915913
2.210,0.179948044,0.204496767,0.223296178,0.379536806,0.304641352,0.234052056,0.221581121,0.252603814,0.218561082,0.250282776,0.410911586,0.312090778,0.201378538,0.269889836,0.19861271,0.18328764,0.269589474,0.381715837,0.248568589,0.304171454,0.214732504,0.26019258,0.219310293,0.230447752,0.184934565,0.279871132,0.150164195,0.131195795,0.289273757,0.348875562
2.220,0.17808758,0.204124346,0.221763555,0.379203905,0.295495508,0.232313724,0.221091151,0.250970101,0.218215453,0.248690054,0.408333201,0.311816495,0.198083704,0.270572818,0.191127557,0.17880155,0.27410321,0.372836349,0.241607162,0.301124303,0.212201182,0.262017489,0.213563747,0.230883293,0.18354224,0.280311215,0.14888426,0.132072576,0.28239808,0.34969693
2.230,0.176149638,0.203662982,0.220240155,0.378487857,0.286505995,0.230358724,0.220328182,0.249086693,0.217592104,0.246900808,0.403890187,0.31153428,0.194700427,0.271157953,0.186719723,0.174382613,0.277504643,0.362589176,0.235361281,0.297965022,0.209526668,0.263714892,0.207627042,0.231543513,0.181993935,0.28074871,0.14743278,0.132801406,0.279266808,0.350388956
2.240,0.17420607,0.203074393,0.218743101,0.377519234,0.277716085,0.228462028,0.219248557,0.246896803,0.216637771,0.244834998,0.398766064,0.310861829,0.191779552,0.271651852,0.182388169,0.170108916,0.279785368,0.351077243,0.230274645,0.294729746,0.20678134,0.265289565,0.2014871,0.232287279,0.180312611,0.281138467,0.145844279,0.133413665,0.276198327,0.351005933
2.250,0.172239155,0.202384731,0.217343826,0.376246072,0.269163709,0.228438703,0.217808783,0.244390387,0.215320979,0.242419231,0.394002685,0.309808204,0.189705108,0.272018679,0.177974437,0.16599112,0.280909789,0.338423325,0.226227171,0.291460049,0.204063768,0.266747908,0.195189848,0.233005702,0.178535212,0.281481673,0.144106949,0.133882688,0.275145483,0.351563763
2.260,0.170272555,0.201600149,0.216057841,0.374696399,0.260943437,0.228125175,0.215987654,0.241492026,0.213629408,0.239619712,0.387770132,0.30846199,0.18757985,0.272245895,0.173546647,0.162673584,0.281004636,0.324831104,0.224096149,0.288124803,0.201375724,0.268096892,0.188787887,0.233644982,0.176697129,0.281816503,0.142238823,0.134214943,0.273914677,0.35206813
2.270,0.168339557,0.200690789,0.214874659,0.372942818,0.253051561,0.227534143,0.21379018,0.238179035,0.211565918,0.236413624,0.383028742,0.306790083,0.1854524,0.272324123,0.169099085,0.16026537,0.280067163,0.311014756,0.222906895,0.284732743,0.198752263,0.26934261,0.182338031,0.23411571,0.174794634,0.282091288,0.140262952,0.134419309,0.272550037,0.352551044
2.280,0.166469143,0.199676851,0.213868894,0.371014786,0.248128441,0.226727998,0.21123308,0.234440211,0.209145191,0.232787928,0.377365262,0.304805206,0.183303791,0.272245211,0.164645008,0.158018327,0.278177204,0.308898443,0.221767135,0.281288895,0.196216045,0.270493698,0.176269414,0.234341208,0.172846759,0.282307976,0.138227134,0.134504492,0.271090735,0.353042273
2.290,0.164644236,0.198566922,0.212987573,0.368890729,0.245602032,0.225684659,0.209848927,0.232213986,0.207161001,0.228738241,0.372904507,0.302555186,0.181151219,0.272001651,0.160252319,0.155866806,0.275488388,0.306537129,0.220610354,0.277795609,0.19377816,0.271556744,0.170527464,0.234273639,0.170889411,0.282467588,0.136114399,0.134485381,0.269569691,0.353619779
2.300,0.162870614,0.197327032,0.212241083,0.366587703,0.242432484,0.224403867,0.208333357,0.230488112,0.205838095,0.226897669,0.36794038,0.300089727,0.179059052,0.271586367,0.15588054,0.153819923,0.272851688,0.303947564,0.219407355,0.274253754,0.191463321,0.272521104,0.164788842,0.233876535,0.168944301,0.282582241,0.133940465,0.134367595,0.268012759,0.354250064
2.310,0.161180343,0.195953653,0.211643756,0.36414546,0.238664196,0.222899375,0.206555444,0.228354334,0.20424806,0.22483735,0.361948699,0.297415168,0.176985164,0.270992732,0.15162088,0.15179706,0.271618986,0.301144746,0.21813143,0.270663854,0.189250944,0.273381603,0.15915161,0.233124674,0.166994349,0.282656233,0.131742499,0.134144746,0.266438096,0.354938731
2.320,0.159547178,0.194458908,0.21113099,0.361587628,0.234372439,0.221228755,0.204544187,0.225812441,0.202416911,0.222407141,0.355050853,0.294826946,0.174936088,0.270230614,0.147423197,0.14972855,0.269842295,0.298141961,0.217482944,0.267351988,0.187113729,0.274131055,0.153621121,0.232003565,0.165046464,0.282657691,0.129526362,0.133818207,0.264864982,0.35581502
2.330,0.157956235,0.192836803,0.210720121,0.358867382,0.229644793,0.219373404,0.20232663,0.222866001,0.200371165,0.219574879,0.347364947,0.292094564,0.172960108,0.269285291,0.143357655,0.147583391,0.267534139,0.294951674,0.216560021,0.264659824,0.187046514,0.274760599,0.148285827,0.230508547,0.163145554,0.282577276,0.127283716,0.133387177,0.263288152,0.356791481
2.340,0.15641029,0.191064223,0.210369634,0.35598089,0.228975456,0.217330691,0.199925652,0.219522087,0.198133174,0.216347366,0.339024496,0.289232028,0.171012234,0.26814599,0.13940315,0.146362012,0.26487392,0.291584595,0.215111761,0.261968296,0.187271496,0.275260319,0.143174856,0.228643547,0.161249638,0.282403413,0.125039173,0.132849048,0.261702307,0.357827059
2.350,0.154909538,0.189137384,0.210027875,0.353017758,0.228801056,0.215112351,0.197545362,0.215797408,0.195719415,0.212734422,0.330166592,0.286260119,0.169086438,0.266809549,0.135571833,0.145634984,0.261856379,0.288049776,0.213020926,0.259280069,0.187581546,0.275620086,0.138362727,0.226419763,0.159353818,0.28212217,0.122804347,0.132199942,0.260095903,0.358889737
2.360,0.153414578,0.187053311,0.209687711,0.352134967,0.228200249,0.21276902,0.196871291,0.211710726,0.195094008,0.208749198,0.320818137,0.28317642,0.167214614,0.265273907,0.131904289,0.144880927,0.258624717,0.284355717,0.21132691,0.256598079,0.187937739,0.275868701,0.133951085,0.224737798,0.157461805,0.281718303,0.12055799,0.131435382,0.258452042,0.359946782
2.370,0.151909709,0.184810181,0.209321955,0.351140569,0.227204304,0.210285357,0.196042867,0.207264005,0.194401097,0.204408268,0.31105869,0.27998763,0.165354973,0.263538122,0.128368797,0.144127693,0.255210845,0.280510311,0.209619578,0.253925404,0.188293331,0.275975965,0.132891468,0.223952591,0.155579292,0.28117639,0.119191631,0.130550974,0.256749902,0.360947271
2.380,0.15088789,0.182407434,0.208872932,0.350015126,0.225835844,0.207656619,0.19503705,0.202476818,0.193575732,0.19973126,0.301016129,0.276699296,0.163492254,0.261602627,0.124971763,0.143320529,0.251655271,0.276520796,0.207042121,0.25126504,0.188597644,0.275923011,0.131604407,0.222858377,0.153671294,0.280481378,0.118171243,0.129543119,0.25496598,0.361833231
2.390,0.150446969,0.179845927,0.208311742,0.348784235,0.224109044,0.204893752,0.193911368,0.200214704,0.192574091,0.196581058,0.290644957,0.273316325,0.161640692,0.259469405,0.121739241,0.14245145,0.248069446,0.272394102,0.203607495,0.248619328,0.188824427,0.275730268,0.130120085,0.221472715,0.151727908,0.279619097,0.117123613,0.128409377,0.253075091,0.362555675
2.400,0.149985413,0.177139163,0.20761549,0.347393384,0.222030295,0.202041016,0.192585012,0.197962448,0.191362593,0.19439166,0.282813712,0.269842784,0.159778776,0.257851928,0.11865146,0.141570658,0.244417028,0.268137022,0.200336202,0.245989256,0.188882392,0.275400593,0.128457947,0.219832748,0.149738332,0.27857752,0.116068315,0.127148755,0.251051351,0.36306812
2.410,0.149500899,0.174279527,0.20678422,0.345822794,0.219599339,0.199088427,0.191036402,0.195392114,0.189966826,0.191889402,0.278521435,0.266281752,0.157881144,0.256743985,0.115698489,0.140615326,0.240710965,0.263756223,0.197487556,0.243374852,0.188707792,0.274890978,0.126627837,0.217946064,0.147690978,0.277347556,0.114989712,0.12576198,0.248869347,0.363349371
2.420,0.148937101,0.17127138,0.205764301,0.344060101,0.21681086,0.196031355,0.189281531,0.192514932,0.188326155,0.189085548,0.274936122,0.262635532,0.155944006,0.255495265,0.113286878,0.141127259,0.236998534,0.259258174,0.194471507,0.24077581,0.188281541,0.274237228,0.124631861,0.215826014,0.145585622,0.275923403,0.113890362,0.124251576,0.246505134,0.363766309
2.430,0.148343452,0.168121941,0.204536639,0.342095844,0.213656537,0.192880816,0.18726181,0.189344495,0.186401641,0.185993704,0.271230083,0.258906073,0.153982343,0.254109189,0.111883689,0.141542607,0.235003351,0.254649334,0.191829779,0.238191609,0.187525437,0.273426128,0.122466791,0.213490646,0.143402575,0.274302987,0.112767872,0.122621837,0.243937442,0.36395658
2.440,0.147637964,0.166197334,0.203085892,0.339963744,0.210132183,0.189667059,0.184939583,0.185896567,0.184172231,0.182629746,0.267307136,0.255095431,0.151957819,0.252590201,0.110463947,0.141661316,0.232958372,0.249936332,0.193170109,0.235621307,0.18639832,0.272429128,0.120126916,0.210956738,0.141127605,0.272487896,0.111610074,0.120882259,0.241148561,0.363749161
2.450,0.146868973,0.164426731,0.201401085,0.337623207,0.206243236,0.186398015,0.182292382,0.182188984,0.181650083,0.179011446,0.26314084,0.251205847,0.149864343,0.250943623,0.109032305,0.141504738,0.230817793,0.245126007,0.194011722,0.233063168,0.184873707,0.271309891,0.117609791,0.208239688,0.138752125,0.270483019,0.110427241,0.119549104,0.238124964,0.363130075
2.460,0.145976309,0.162609456,0.199502406,0.335067925,0.201965816,0.183062689,0.179329979,0.178241404,0.17877621,0.175158182,0.258716707,0.247240053,0.147721855,0.249175357,0.107570513,0.141009948,0.228533198,0.240225544,0.194324998,0.230527335,0.182907306,0.270019825,0.114905177,0.205353379,0.136269637,0.268296011,0.109195795,0.119336262,0.234857535,0.362143257
2.470,0.144999216,0.160782956,0.197371102,0.33230003,0.197300295,0.179670601,0.176025748,0.174074899,0.175540886,0.171090605,0.253939517,0.243206001,0.145515766,0.247291627,0.106090371,0.140228589,0.22605018,0.235530269,0.194079548,0.227995876,0.180881588,0.268590233,0.112010646,0.202335001,0.134482468,0.265937086,0.10793748,0.119028323,0.231341701,0.360733772
2.480,0.143890007,0.158914488,0.195000652,0.329324069,0.192254116,0.176230972,0.172366299,0.169711517,0.171942847,0.166830249,0.248855686,0.239105874,0.14323322,0.245298797,0.104995,0.139100394,0.223316065,0.233051673,0.193318314,0.225460122,0.180171874,0.267033641,0.108927956,0.199176057,0.133170365,0.263418437,0.106619989,0.118631311,0.227577493,0.358896381
